timestamp,open,high,low,close,volume
1767884400000,90024.0,90847.52,89820.89,90781.57,1428.07575
1767888000000,90781.57,90926.84,90312.89,90926.84,855.68064
1767891600000,90926.84,91440.0,90842.0,91366.39,874.20589
1767895200000,91366.39,91469.0,90952.0,91117.35,517.40477
1767898800000,91117.35,91333.0,90812.98,90937.41,409.298
1767902400000,90937.42,90996.02,90568.11,90927.62,476.53275
1767906000000,90927.63,91336.63,90917.7,91272.96,629.96765
1767909600000,91272.96,91493.0,91033.11,91231.9,417.67218
1767913200000,91231.89,91336.63,91046.87,91099.99,233.87135
1767916800000,91100.0,91307.72,91058.7,91290.33,179.40576
1767920400000,91290.34,91632.1,90850.0,91056.19,545.56598
1767924000000,91056.2,91481.19,91023.0,91038.38,431.1021
1767927600000,91038.39,91271.73,90941.44,91220.23,417.7946
1767931200000,91220.24,91236.72,90933.3,91012.8,322.36121
1767934800000,91012.81,91119.81,90882.71,91091.82,292.21625
1767938400000,91091.82,91146.47,90989.29,91137.58,209.50276
1767942000000,91137.58,91137.58,90738.34,90741.84,669.4759
1767945600000,90741.85,90843.77,89694.66,90033.52,1141.88324
1767949200000,90033.52,90481.2,90014.6,90338.46,507.45187
1767952800000,90338.47,90558.01,90283.47,90485.87,396.79277
1767956400000,90485.87,90691.32,90404.21,90463.11,540.59585
1767960000000,90463.12,90603.53,90235.13,90449.23,690.17113
1767963600000,90449.22,90938.62,90405.15,90607.66,722.68305
1767967200000,90607.66,90666.91,89940.0,90150.0,840.37741
1767970800000,90150.01,92082.55,89850.0,91176.47,3441.12901
1767974400000,91176.48,91783.32,91175.79,91623.89,1143.47636
1767978000000,91623.89,91680.41,91012.0,91422.23,688.89123
1767981600000,91422.23,91507.82,90340.0,90820.31,551.14415
1767985200000,90820.3,90820.3,90190.0,90332.15,578.57871
1767988800000,90332.14,90580.62,90235.0,90303.36,313.31668
1767992400000,90303.37,90643.81,90113.87,90541.97,207.05117
1767996000000,90541.98,90723.06,90353.91,90630.08,575.52178
1767999600000,90630.08,90732.01,90604.58,90641.28,183.79042
1768003200000,90641.27,90693.89,90527.99,90600.0,151.21516
1768006800000,90600.0,90732.2,90587.0,90688.0,113.18366
1768010400000,90688.0,90782.23,90607.02,90697.17,139.70054
