timestamp,open,high,low,close,volume
1767884400000,3077.39,3112.35,3067.37,3104.2,29559.0974
1767888000000,3104.19,3123.63,3090.2,3122.31,16727.7526
1767891600000,3122.31,3140.0,3110.34,3134.95,18597.0749
1767895200000,3134.95,3135.5,3114.9,3120.22,10513.576
1767898800000,3120.22,3129.07,3104.01,3111.53,7810.0314
1767902400000,3111.53,3111.53,3089.39,3107.29,9945.3871
1767906000000,3107.3,3123.24,3107.3,3118.75,5593.2314
1767909600000,3118.76,3130.38,3107.75,3119.12,5590.39
1767913200000,3119.13,3122.24,3105.87,3106.65,7575.6693
1767916800000,3106.66,3117.65,3104.45,3115.83,3683.6782
1767920400000,3115.84,3148.41,3081.34,3105.82,30533.0286
1767924000000,3105.83,3126.11,3103.61,3109.49,8392.8287
1767927600000,3109.5,3121.24,3103.01,3119.6,7348.8925
1767931200000,3119.6,3124.11,3112.14,3116.53,4039.6218
1767934800000,3116.54,3121.0,3113.75,3118.5,3207.1902
1767938400000,3118.51,3125.71,3117.53,3123.2,4508.5009
1767942000000,3123.21,3123.79,3110.39,3111.2,5538.8149
1767945600000,3111.21,3115.37,3067.44,3082.49,22607.9204
1767949200000,3082.49,3100.87,3081.93,3092.39,8770.5638
1767952800000,3092.39,3099.43,3088.36,3096.65,3721.2681
1767956400000,3096.64,3104.59,3088.49,3090.36,5327.6168
1767960000000,3090.36,3096.16,3082.05,3084.55,6069.5672
1767963600000,3084.56,3111.17,3083.44,3098.56,13591.4225
1767967200000,3098.56,3099.0,3062.0,3078.93,20562.1562
1767970800000,3078.94,3143.0,3058.69,3112.08,46451.0555
1767974400000,3112.08,3145.45,3111.0,3133.13,20323.3591
1767978000000,3133.13,3135.0,3104.66,3114.41,9986.3508
1767981600000,3114.4,3118.56,3073.65,3094.97,14495.0177
1767985200000,3094.96,3094.96,3068.94,3080.6,11358.8495
1767988800000,3080.6,3091.37,3071.26,3073.65,8536.0538
1767992400000,3073.66,3093.35,3065.23,3086.1,8500.3591
1767996000000,3086.1,3088.59,3074.4,3086.27,4038.8484
1767999600000,3086.27,3093.3,3083.8,3088.4,2994.4886
1768003200000,3088.4,3090.04,3081.7,3083.25,2909.2244
1768006800000,3083.25,3091.37,3083.24,3090.11,2570.1803
1768010400000,3090.12,3094.61,3083.37,3088.07,2261.4801
1768014000000,3088.07,3089.0,3080.1,3086.51,3062.7012
1768017600000,3086.51,3087.68,3077.99,3079.74,10703.5108
1768021200000,3079.73,3087.89,3079.73,3086.54,3337.0932
1768024800000,3086.54,3088.65,3083.37,3087.49,2522.8417
